# op_idx  op_name                          input_shapes -> output_shapes
 127  ADD                             in=['1x16x16x56', '1x16x16x56']  -> out=['1x16x16x56']  consts=[]
 128  DEQUANTIZE                      in=[]  -> out=['336']  consts=['336']
 129  DEQUANTIZE                      in=[]  -> out=['336x1x1x56']  consts=['336x1x1x56']
 130  CONV_2D                         in=['1x16x16x56', '336x1x1x56', '336']  -> out=['1x16x16x336']  consts=[]
 131  DEQUANTIZE                      in=[]  -> out=['56']  consts=['56']
 132  DEQUANTIZE                      in=[]  -> out=['1x3x3x56']  consts=['1x3x3x56']
 133  DEPTHWISE_CONV_2D               in=['1x16x16x56', '1x3x3x56', '56']  -> out=['1x16x16x56']  consts=[]
 134  DEQUANTIZE                      in=[]  -> out=['32']  consts=['32']
 135  DEQUANTIZE                      in=[]  -> out=['32x1x1x56']  consts=['32x1x1x56']
 136  CONV_2D                         in=['1x16x16x56', '32x1x1x56', '32']  -> out=['1x16x16x32']  consts=[]
 137  PAD                             in=['1x16x16x336']  -> out=['1x20x20x336']  consts=['4x2']
 138  DEQUANTIZE                      in=[]  -> out=['336']  consts=['336']
 139  DEQUANTIZE                      in=[]  -> out=['1x5x5x336']  consts=['1x5x5x336']
 140  DEPTHWISE_CONV_2D               in=['1x20x20x336', '1x5x5x336', '336']  -> out=['1x8x8x336']  consts=[]
 141  DEQUANTIZE                      in=[]  -> out=['96x1x1x336']  consts=['96x1x1x336']
 142  DEQUANTIZE                      in=[]  -> out=['96']  consts=['96']
 143  CONV_2D                         in=['1x8x8x336', '96x1x1x336', '96']  -> out=['1x8x8x96']  consts=[]
 144  DEQUANTIZE                      in=[]  -> out=['576x1x1x96']  consts=['576x1x1x96']
 145  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 146  CONV_2D                         in=['1x8x8x96', '576x1x1x96', '576']  -> out=['1x8x8x576']  consts=[]
 147  DEQUANTIZE                      in=[]  -> out=['1x5x5x576']  consts=['1x5x5x576']
 148  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 149  DEPTHWISE_CONV_2D               in=['1x8x8x576', '1x5x5x576', '576']  -> out=['1x8x8x576']  consts=[]
 150  DEQUANTIZE                      in=[]  -> out=['96x1x1x576']  consts=['96x1x1x576']
 151  DEQUANTIZE                      in=[]  -> out=['96']  consts=['96']
 152  CONV_2D                         in=['1x8x8x576', '96x1x1x576', '96']  -> out=['1x8x8x96']  consts=[]
 153  ADD                             in=['1x8x8x96', '1x8x8x96']  -> out=['1x8x8x96']  consts=[]
 154  DEQUANTIZE                      in=[]  -> out=['576x1x1x96']  consts=['576x1x1x96']
 155  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 156  CONV_2D                         in=['1x8x8x96', '576x1x1x96', '576']  -> out=['1x8x8x576']  consts=[]
 157  DEQUANTIZE                      in=[]  -> out=['1x5x5x576']  consts=['1x5x5x576']
 158  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 159  DEPTHWISE_CONV_2D               in=['1x8x8x576', '1x5x5x576', '576']  -> out=['1x8x8x576']  consts=[]
 160  DEQUANTIZE                      in=[]  -> out=['96']  consts=['96']
 161  DEQUANTIZE                      in=[]  -> out=['96x1x1x576']  consts=['96x1x1x576']
 162  CONV_2D                         in=['1x8x8x576', '96x1x1x576', '96']  -> out=['1x8x8x96']  consts=[]
 163  ADD                             in=['1x8x8x96', '1x8x8x96']  -> out=['1x8x8x96']  consts=[]
 164  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 165  DEQUANTIZE                      in=[]  -> out=['576x1x1x96']  consts=['576x1x1x96']
 166  CONV_2D                         in=['1x8x8x96', '576x1x1x96', '576']  -> out=['1x8x8x576']  consts=[]
 167  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 168  DEQUANTIZE                      in=[]  -> out=['1x5x5x576']  consts=['1x5x5x576']
 169  DEPTHWISE_CONV_2D               in=['1x8x8x576', '1x5x5x576', '576']  -> out=['1x8x8x576']  consts=[]
 170  DEQUANTIZE                      in=[]  -> out=['96x1x1x576']  consts=['96x1x1x576']
 171  DEQUANTIZE                      in=[]  -> out=['96']  consts=['96']
 172  CONV_2D                         in=['1x8x8x576', '96x1x1x576', '96']  -> out=['1x8x8x96']  consts=[]
 173  ADD                             in=['1x8x8x96', '1x8x8x96']  -> out=['1x8x8x96']  consts=[]
 174  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
